1617640417389.3005,0.005235987715423107,0.0,-0.001745329238474369
1617640417394.297,0.001745329238474369,-0.001745329238474369,-0.003490658476948738
1617640417399.3025,0.003490658476948738,0.0,0.0
1617640417404.2898,-0.001745329238474369,-0.005235987715423107,-0.001745329238474369
1617640417409.3052,0.005235987715423107,0.0,0.0
1617640417414.2893,0.0,0.0,-0.005235987715423107
1617640417419.24,0.0,0.0,0.0
1617640417424.2415,0.0,0.003490658476948738,-0.003490658476948738
1617640417429.2458,0.0,0.0,-0.003490658476948738
1617640417434.2593,0.0,0.0,-0.003490658476948738
1617640417439.2842,0.0,0.0,-0.003490658476948738
1617640417444.2217,0.0,0.0,0.0
1617640417449.2659,0.0,0.003490658476948738,-0.003490658476948738
1617640417454.0518,0.0,0.001745329238474369,-0.001745329238474369
1617640417459.043,0.0,0.001745329238474369,-0.001745329238474369
1617640417464.0312,0.0,0.005235987715423107,-0.003490658476948738
1617640417469.0762,0.0,0.003490658476948738,-0.003490658476948738
1617640417474.044,0.0,0.0,-0.001745329238474369
1617640417479.029,0.001745329238474369,0.001745329238474369,-0.003490658476948738
1617640417484.0261,0.0,0.003490658476948738,0.0
1617640417489.0276,0.001745329238474369,-0.001745329238474369,-0.001745329238474369
1617640417494.0352,0.001745329238474369,0.0,0.0
1617640417499.024,0.001745329238474369,0.0,-0.005235987715423107
1617640417504.0515,0.0,0.0,0.0
1617640417509.065,0.0,0.0,-0.001745329238474369
1617640417514.06,0.001745329238474369,0.0,-0.001745329238474369
1617640417519.0056,-0.003490658476948738,0.001745329238474369,-0.001745329238474369
1617640417524.0466,-0.003490658476948738,0.0,-0.005235987715423107
1617640417529.0122,-0.003490658476948738,0.003490658476948738,0.0
1617640417534.05,-0.005235987715423107,0.003490658476948738,-0.001745329238474369
1617640417539.0784,-0.001745329238474369,0.0,-0.003490658476948738
1617640417544.0337,-0.005235987715423107,0.003490658476948738,-0.005235987715423107
1617640417549.0583,-0.0,-0.001745329238474369,0.001745329238474369
1617640417554.0469,0.0,0.0,-0.005235987715423107
1617640417559.0571,0.0,-0.001745329238474369,0.0
1617640417564.0325,0.003490658476948738,0.0,-0.001745329238474369
1617640417569.068,0.005235987715423107,-0.001745329238474369,-0.001745329238474369
1617640417574.0525,0.003490658476948738,0.0,-0.001745329238474369
1617640417579.0679,0.005235987715423107,-0.001745329238474369,-0.001745329238474369
1617640417584.0393,0.005235987715423107,0.0,-0.001745329238474369
1617640417589.044,0.005235987715423107,-0.001745329238474369,-0.0
1617640417594.0295,0.006981316953897476,0.001745329238474369,-0.003490658476948738
1617640417599.0393,0.001745329238474369,0.001745329238474369,0.0
1617640417604.055,0.0,-0.001745329238474369,-0.003490658476948738
1617640417609.0066,0.0,0.003490658476948738,0.0
1617640417614.0273,-0.001745329238474369,0.001745329238474369,-0.001745329238474369
1617640417619.01,0.0,0.0,-0.001745329238474369
1617640417624.0327,-0.003490658476948738,0.0,-0.005235987715423107
1617640417629.051,-0.001745329238474369,0.0,0.0
1617640417634.0046,-0.003490658476948738,0.0,-0.001745329238474369
1617640417639.0251,0.0,0.0,-0.003490658476948738
1617640417644.0466,0.0,0.0,-0.001745329238474369
1617640417649.0286,-0.001745329238474369,0.005235987715423107,-0.001745329238474369
1617640417654.027,0.0,0.0,-0.003490658476948738
1617640417659.0332,0.0,-0.001745329238474369,-0.005235987715423107
1617640417664.0376,0.001745329238474369,0.0,0.0
1617640417669.0415,-0.001745329238474369,0.0,-0.003490658476948738
1617640417674.0503,0.0,0.0,-0.003490658476948738
1617640417679.0447,-0.001745329238474369,-0.001745329238474369,-0.001745329238474369
1617640417684.038,0.003490658476948738,0.003490658476948738,-0.003490658476948738
1617640417689.013,0.0,0.0,0.0
1617640417694.0254,0.001745329238474369,0.0,-0.001745329238474369
1617640417699.0376,0.0,0.001745329238474369,-0.001745329238474369
1617640417704.0393,0.0,0.0,-0.001745329238474369
1617640417708.9985,0.0,0.005235987715423107,-0.003490658476948738
1617640417714.0283,0.0,0.003490658476948738,0.0
1617640417719.0156,-0.008726646192371845,-0.005235987715423107,-0.003490658476948738
1617640417724.0286,-0.003490658476948738,-0.001745329238474369,0.0
1617640417729.044,-0.003490658476948738,0.0,0.0
1617640417734.0132,-0.006981316953897476,0.001745329238474369,-0.001745329238474369
1617640417739.045,-0.005235987715423107,0.0,-0.005235987715423107
1617640417744.0557,-0.003490658476948738,0.003490658476948738,-0.005235987715423107
1617640417748.7612,-0.005235987715423107,-0.001745329238474369,-0.001745329238474369
